;Quantite Commande;Cout standard;Nom Client;Ville;Nom Produit;Couleur;Prix;Modele;Sous Categorie;Categorie;Type Business;Type Canal;Region;Pays;Continent;Date;Etat Civil;Genre;Revenu annuel;Nbr Enfants;Poste;Propeietaire Maison;Nbr Voitures;Annee;Mois;Semaine;Saison;Age;Tranche d'âge
3416;5;3.3963;Jordan Hernandez;Grossmont;Mountain Bike Socks, M;Inconnu;9.5;Mountain Bike Socks;Socks;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-09-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
3417;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southwest;United States;North America;2017-09-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
3418;6;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Value Added Reseller;Reseller;Southwest;United States;North America;2017-09-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
3419;2;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Value Added Reseller;Reseller;Southwest;United States;North America;2017-09-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
3420;3;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southwest;United States;North America;2017-09-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
3421;2;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Value Added Reseller;Reseller;Southwest;United States;North America;2017-09-03;Marié(e);Homme;120000;3;Professional;OUI;4;2017;09;35;Automn;42;40-60
3422;1;2171.2942;Taylor Watson;Newport Beach;Road-150 Red, 52;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Southwest;United States;North America;2017-09-03;célibataire;Femme;70000;0;Professional;OUI;1;2017;09;35;Automn;34;20-40
3423;1;413.1463;Joan Martin;Caloundra;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-09-03;célibataire;Femme;10000;0;Manual;OUI;1;2017;09;35;Automn;22;20-40
3424;1;2171.2942;Isabella Price;Port Macquarie;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-09-03;Marié(e);Femme;90000;0;Professional;OUI;0;2017;09;35;Automn;33;20-40
3425;1;2171.2942;Jasmine Wilson;Coffs Harbour;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Australia;Australia;Pacific;2017-09-03;Marié(e);Femme;60000;0;Skilled Manual;OUI;1;2017;09;35;Automn;40;20-40
3426;1;2171.2942;Kyle Roberts;Versailles;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;France;France;Europe;2017-09-03;Marié(e);Homme;10000;0;Manual;OUI;0;2017;09;35;Automn;41;40-60
3427;1;2171.2942;Carol Xu;Offenbach;Road-150 Red, 44;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Germany;Germany;Europe;2017-09-03;Marié(e);Femme;110000;4;Management;NON;4;2017;09;35;Automn;56;40-60
3428;3;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 42;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3429;4;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 44;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3430;2;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3431;3;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3432;3;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3433;4;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3434;3;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3435;12;3.3963;Jordan Hernandez;Grossmont;Mountain Bike Socks, M;Inconnu;9.5;Mountain Bike Socks;Socks;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3436;3;5.7052;Jordan Hernandez;Grossmont;AWC Logo Cap;Inconnu;8.6442;Cycling Cap;Caps;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3437;5;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3438;2;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3439;3;3.3963;Jordan Hernandez;Grossmont;Mountain Bike Socks, L;Inconnu;9.5;Mountain Bike Socks;Socks;Clothing;Specialty Bike Shop;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3440;9;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 44;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3441;2;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 48;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3442;8;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 38;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3443;8;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 42;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3444;5;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 44;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3445;6;1912.1544;Jordan Hernandez;Grossmont;Mountain-100 Silver, 48;Argent;3399.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3446;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, M;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3447;3;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, XL;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3448;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Blue;Bleu;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3449;2;699.0928;Jordan Hernandez;Grossmont;HL Mountain Frame - Black, 48;Noir;1349.6;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3450;2;617.0281;Jordan Hernandez;Grossmont;HL Mountain Frame - Black, 42;Noir;1191.1739;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3451;1;617.0281;Jordan Hernandez;Grossmont;HL Mountain Frame - Black, 38;Noir;1191.1739;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3452;2;31.7244;Jordan Hernandez;Grossmont;Long-Sleeve Logo Jersey, L;Inconnu;48.0673;Long-Sleeve Logo Jersey;Jerseys;Clothing;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3453;3;623.8403;Jordan Hernandez;Grossmont;HL Mountain Frame - Silver, 46;Argent;1204.3248;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3454;6;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3455;1;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Black;Noir;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3456;2;12.0278;Jordan Hernandez;Grossmont;Sport-100 Helmet, Red;Rouge;33.6442;Sport-100;Helmets;Accessories;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3457;1;623.8403;Jordan Hernandez;Grossmont;HL Mountain Frame - Silver, 38;Argent;1204.3248;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3458;2;623.8403;Jordan Hernandez;Grossmont;HL Mountain Frame - Silver, 42;Argent;1204.3248;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3459;3;1898.0944;Jordan Hernandez;Grossmont;Mountain-100 Black, 38;Noir;3374.99;Mountain-100;Mountain Bikes;Bikes;Warehouse;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3460;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3461;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 52;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3462;1;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 62;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3463;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 58;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3464;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 44;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3465;3;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3466;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3467;1;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 56;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3468;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3469;5;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3470;2;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 48;Rouge;594.83;ML Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3471;2;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3472;1;176.1997;Jordan Hernandez;Grossmont;LL Road Frame - Black, 58;Noir;297.6346;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3473;3;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3474;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3475;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 60;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3476;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 62;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3477;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 62;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3478;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 48;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3479;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 58;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3480;3;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 48;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3481;2;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 48;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Southeast;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3482;1;2171.2942;Gabriel Long;Woodburn;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;[Not Applicable];Internet;Northwest;United States;North America;2017-11-25;Marié(e);Homme;60000;1;Professional;NON;2;2017;11;47;Hiver;52;40-60
3483;1;623.8403;Jordan Hernandez;Grossmont;HL Mountain Frame - Silver, 46;Argent;1204.3248;HL Mountain Frame;Mountain Frames;Components;Warehouse;Reseller;Northwest;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3484;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 52;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3485;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 52;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3486;3;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 44;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3487;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 58;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3488;2;413.1463;Jordan Hernandez;Grossmont;Road-650 Black, 44;Noir;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3489;1;884.7083;Jordan Hernandez;Grossmont;Road-450 Red, 44;Rouge;1457.99;Road-450;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3490;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 48;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3491;3;352.1394;Jordan Hernandez;Grossmont;ML Road Frame - Red, 48;Rouge;594.83;ML Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3492;3;181.4857;Jordan Hernandez;Grossmont;LL Road Frame - Red, 60;Rouge;306.5636;LL Road Frame;Road Frames;Components;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3493;2;2171.2942;Jordan Hernandez;Grossmont;Road-150 Red, 62;Rouge;3578.27;Road-150;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
3494;1;413.1463;Jordan Hernandez;Grossmont;Road-650 Red, 60;Rouge;699.0982;Road-650;Road Bikes;Bikes;Value Added Reseller;Reseller;Central;United States;North America;2017-11-25;Marié(e);Homme;120000;3;Professional;OUI;4;2017;11;47;Hiver;42;40-60
